t [s];Tf [degC];P [W]
146040;22,76;4981
146100;22,76;4983
146160;22,76;4981
146220;22,76;4984
146280;22,77;4985
146340;22,76;4975
146400;22,76;4973
146460;22,77;4981
146520;22,77;4983
146580;22,77;4985
146640;22,77;4984
146700;22,76;4975
146760;22,76;4969
146820;22,77;4978
146880;22,77;4985
146940;22,77;4976
147000;22,77;4970
147060;22,77;4982
147120;22,77;4982
147180;22,78;4986
147240;22,78;4988
147300;22,78;4985
147360;22,77;4979
147420;22,78;4989
147480;22,78;4987
147540;22,78;4987
147600;22,78;4983
147660;22,78;4987
147720;22,79;4999
147780;22,79;4992
147840;22,78;4982
147900;22,78;4976
147960;22,78;4976
148020;22,78;4979
148080;22,79;4989
148140;22,79;4988
148200;22,78;4982
148260;22,78;4974
148320;22,78;4974
148380;22,78;4974
148440;22,79;4971
148500;22,79;4978
148560;22,79;4982
148620;22,79;4988
148680;22,80;4991
148740;22,79;4987
148800;22,79;4986
148860;22,80;4987
148920;22,80;4988
148980;22,80;4983
149040;22,79;4976
149100;22,80;4976
149160;22,79;4977
149220;22,80;4984
149280;22,80;4984
149340;22,80;4981
149400;22,80;4979
149460;22,80;4980
149520;22,81;4990
149580;22,81;4987
149640;22,81;4983
149700;22,80;4979
149760;22,81;4980
149820;22,81;4991
149880;22,81;4984
149940;22,81;4987
150000;22,81;4979
150060;22,81;4985
150120;22,81;4984
150180;22,81;4985
150240;22,81;4984
150300;22,81;4984
150360;22,81;4987
150420;22,81;4986
150480;22,81;4982
150540;22,82;4985
150600;22,82;4988
150660;22,82;4984
150720;22,81;4979
150780;22,81;4973
150840;22,81;4973
150900;22,82;4977
150960;22,82;4978
151020;22,82;4982
151080;22,82;4982
151140;22,82;4978
151200;22,82;4983
151260;22,83;4987
151320;22,82;4980
151380;22,82;4977
151440;22,83;4979
151500;22,82;4975
151560;22,82;4968
151620;22,82;4975
151680;22,83;4987
151740;22,83;4987
151800;22,83;4985
151860;22,83;4984
151920;22,83;4979
151980;22,83;4982
152040;22,83;4985
152100;22,83;4983
152160;22,84;4991
152220;22,84;4982
152280;22,77;4852
152340;22,78;4873
152400;22,81;4919
152460;22,82;4943
152520;22,82;4939
152580;22,82;4942
152640;22,83;4958
152700;22,83;4965
152760;22,83;4967
152820;22,84;4979
152880;22,84;4973
152940;22,83;4959
153000;22,83;4963
153060;22,84;4969
153120;22,84;4974
153180;22,84;4987
153240;22,84;4991
153300;22,84;4984
153360;22,84;4980
153420;22,84;4978
153480;22,84;4978
153540;22,84;4979
153600;22,84;4980
153660;22,85;4982
153720;22,85;4982
153780;22,85;4986
153840;22,85;4980
153900;22,84;4958
153960;22,84;4966
154020;22,84;4966
154080;22,85;4975
154140;22,85;4981
154200;22,85;4977
154260;22,89;5052
154320;22,92;5107
154380;22,90;5061
154440;22,88;5034
154500;22,87;5021
154560;22,87;5014
154620;22,87;4998
154680;22,87;5002
154740;22,87;5008
154800;22,87;5000
154860;22,87;4991
154920;22,87;4989
154980;22,86;4981
155040;22,86;4987
155100;22,86;4982
155160;22,86;4971
155220;22,86;4970
155280;22,87;4979
155340;22,87;4980
155400;22,87;4978
155460;22,88;4985
155520;22,88;4992
155580;22,88;4990
155640;22,88;4990
155700;22,88;4990
155760;22,88;4980
155820;22,88;4974
155880;22,88;4978
155940;22,88;4984
156000;22,88;4993
156060;22,88;4989
156120;22,88;4981
156180;22,88;4983
156240;22,90;5005
156300;22,90;5015
156360;22,90;5008
156420;22,89;4997
156480;22,88;4978
156540;22,88;4972
156600;22,88;4973
156660;22,88;4975
156720;22,88;4973
156780;22,89;4987
156840;22,90;4992
156900;22,89;4989
156960;22,89;4981
157020;22,89;4988
157080;22,90;4991
157140;22,89;4990
157200;22,90;4986
157260;22,89;4977
157320;22,89;4963
157380;22,89;4965
157440;22,90;4981
157500;22,90;4987
157560;22,90;4992
157620;22,90;4984
157680;22,90;4979
157740;22,90;4983
157800;22,90;4992
157860;22,90;4992
157920;22,90;4981
157980;22,90;4975
158040;22,90;4976
158100;22,90;4977
158160;22,90;4979
158220;22,91;4989
158280;22,91;4990
158340;22,91;4986
158400;22,91;4983
158460;22,90;4976
158520;22,91;4982
158580;22,91;4987
158640;22,91;4994
158700;22,93;5015
158760;22,92;5007
158820;22,92;4997
158880;22,91;4991
158940;22,92;4992
159000;22,92;4988
159060;22,92;4990
159120;22,92;5000
159180;22,92;4996
159240;22,90;4944
159300;22,85;4864
159360;22,87;4884
159420;22,88;4910
159480;22,89;4931
159540;22,90;4941
159600;22,90;4950
159660;22,91;4960
159720;22,92;4968
159780;22,91;4964
159840;22,91;4966
159900;22,92;4967
159960;22,91;4966
160020;22,92;4991
160080;22,97;5071
160140;22,99;5103
160200;22,96;5059
160260;22,95;5034
160320;22,95;5029
160380;22,94;5024
160440;22,94;5015
160500;22,94;5009
160560;22,94;5005
160620;22,94;4996
160680;22,93;4987
160740;22,93;4987
160800;22,94;4991
160860;22,94;5002
160920;22,95;5003
160980;22,95;5003
161040;22,94;4989
161100;22,95;4990
161160;22,95;4993
161220;22,95;4990
161280;22,95;4986
161340;22,95;4979
161400;22,95;4986
161460;22,95;4983
161520;22,94;4972
161580;22,95;4985
161640;22,95;4996
161700;22,95;4986
161760;22,95;4981
161820;22,95;4984
161880;22,95;4981
161940;22,94;4955
162000;22,89;4881
162060;22,89;4876
162120;22,91;4904
162180;22,93;4931
162240;22,94;4949
162300;22,94;4959
162360;22,94;4965
162420;22,95;4969
162480;22,95;4971
162540;22,95;4971
162600;22,95;4973
162660;22,95;4976
162720;22,95;4977
162780;22,96;4978
162840;22,95;4977
162900;22,95;4978
162960;22,96;4988
163020;22,95;4979
163080;22,95;4978
163140;22,95;4981
163200;22,96;4983
163260;22,95;4976
163320;22,95;4975
163380;22,96;4976
163440;22,96;4980
163500;22,96;4982
163560;22,96;4981
163620;22,96;4979
163680;22,96;4977
163740;22,96;4974
163800;22,96;4975
163860;22,97;4983
163920;22,96;4983
163980;22,97;4981
164040;22,96;4973
164100;22,96;4981
164160;23,02;5080
164220;23,04;5109
164280;23,01;5073
164340;23,00;5043
164400;22,99;5021
164460;22,98;5003
164520;22,98;4998
164580;22,98;5000
164640;22,98;4999
164700;22,98;4996
164760;22,98;4990
164820;22,98;4983
164880;22,98;4980
164940;22,97;4974
165000;22,98;4977
165060;22,98;4989
165120;22,98;4986
165180;22,99;4983
165240;22,98;4975
165300;22,98;4970
165360;22,98;4976
165420;22,99;4985
165480;22,99;4981
165540;22,99;4981
165600;22,99;4976
165660;22,98;4974
165720;22,99;4985
165780;22,99;4992
165840;22,99;4990
165900;22,99;4988
165960;22,99;4981
166020;22,99;4977
166080;22,99;4971
166140;22,98;4961
166200;22,97;4944
166260;22,98;4952
166320;22,98;4958
166380;22,99;4980
166440;22,99;4970
166500;22,99;4971
166560;22,99;4974
166620;22,99;4979
166680;22,99;4979
166740;23,00;4979
166800;23,00;4977
166860;23,00;4980
166920;23,00;4982
166980;22,99;4975
167040;22,99;4973
167100;23,00;4978
167160;23,00;4977
167220;23,00;4983
167280;23,01;4989
167340;23,00;4983
167400;23,00;4985
167460;23,00;4984
167520;23,00;4975
167580;23,00;4969
167640;23,00;4975
167700;23,00;4974
167760;23,01;4977
167820;23,01;4984
167880;23,01;4983
167940;23,01;4977
168000;23,01;4970
168060;23,01;4977
168120;23,01;4976
168180;23,01;4985
168240;23,02;4989
168300;23,02;4986
168360;23,01;4966
168420;22,99;4939
168480;23,00;4950
168540;23,00;4957
168600;23,01;4971
168660;23,01;4979
168720;23,02;4990
168780;23,03;5006
168840;23,03;5005
168900;23,03;4999
168960;23,03;4994
169020;23,03;4991
169080;23,02;4983
169140;23,02;4976
169200;23,02;4979
169260;23,02;4984
169320;23,02;4984
169380;23,02;4981
169440;23,02;4974
169500;23,02;4969
169560;23,02;4968
169620;23,03;4979
169680;23,03;4983
169740;23,03;4985
169800;23,03;4982
169860;23,02;4970
169920;23,03;4977
169980;23,04;4992
170040;23,04;4992
170100;23,03;4983
170160;23,04;4985
170220;23,03;4977
170280;23,03;4973
170340;23,04;4991
170400;23,04;4991
170460;23,04;4990
170520;23,04;4988
170580;23,03;4981
170640;23,03;4973
170700;23,04;4979
170760;23,04;4980
170820;23,04;4979
170880;23,04;4987
170940;23,05;4990
171000;23,04;4979
171060;23,04;4982
171120;23,04;4985
171180;23,05;4984
171240;23,04;4982
171300;23,04;4982
171360;23,05;4981
171420;23,05;4984
171480;23,05;4987
171540;23,05;4985
171600;23,05;4986
171660;23,05;4988
171720;23,05;4983
171780;23,05;4980
171840;23,05;4987
171900;23,06;4992
171960;23,06;4991
172020;23,06;4991
172080;23,06;4986
172140;23,05;4981
172200;23,05;4982
172260;23,06;4989
172320;23,06;4992
172380;23,05;4979
172440;23,06;4982
172500;23,06;4984
172560;23,06;4978
172620;23,06;4988
172680;23,06;4991
172740;23,06;4974
172800;23,05;4968
172860;23,06;4977
172920;23,06;4985
172980;23,07;4988
173040;23,06;4983
173100;23,06;4981
173160;23,06;4974
173220;23,06;4972
173280;23,06;4965
173340;23,06;4973
173400;23,07;4979
173460;23,06;4975
173520;23,07;4977
173580;23,07;4975
173640;23,06;4974
173700;23,07;4984
173760;23,08;4991
173820;23,07;4987
173880;23,07;4980
173940;23,07;4977
174000;23,07;4977
174060;23,07;4976
174120;23,07;4976
174180;23,07;4981
174240;23,07;4980
174300;23,07;4978
174360;23,08;4984
174420;23,08;4983
174480;23,08;4985
174540;23,08;4988
174600;23,08;4983
174660;23,08;4986
174720;23,08;4986
174780;23,08;4986
174840;23,09;4996
174900;23,09;4992
174960;23,09;4990
175020;23,09;4990
175080;23,09;4985
175140;23,08;4977
175200;23,09;4985
175260;23,09;4989
175320;23,09;4986
175380;23,09;4985
175440;23,09;4979
175500;23,09;4975
175560;23,09;4976
175620;23,09;4975
175680;23,09;4970
175740;23,08;4957
175800;23,08;4957
175860;23,08;4958
175920;23,08;4954
175980;23,09;4985
176040;23,12;5029
176100;23,12;5035
176160;23,11;5014
176220;23,10;4996
176280;23,10;4990
176340;23,11;4994
176400;23,11;4994
176460;23,10;4988
176520;23,10;4986
176580;23,10;4984
176640;23,10;4972
176700;23,10;4972
176760;23,10;4981
176820;23,10;4982
176880;23,10;4986
176940;23,10;4968
177000;23,10;4964
177060;23,10;4966
177120;23,10;4970
177180;23,11;4980
177240;23,10;4973
177300;23,10;4968
177360;23,10;4973
177420;23,10;4974
177480;23,11;4975
177540;23,11;4982
177600;23,11;4985
177660;23,11;4990
177720;23,11;4984
177780;23,11;4977
177840;23,11;4978
177900;23,11;4987
177960;23,11;4982
178020;23,11;4975
178080;23,11;4972
178140;23,10;4962
178200;23,10;4959
178260;23,11;4970
178320;23,11;4974
178380;23,11;4972
178440;23,11;4976
178500;23,12;4978
178560;23,12;4978
178620;23,12;4986
178680;23,12;4993
178740;23,12;4993
178800;23,12;4989
178860;23,12;4982
178920;23,12;4979
178980;23,12;4980
179040;23,13;4985
179100;23,13;4996
179160;23,13;4992
179220;23,13;4984
179280;23,12;4983
179340;23,12;4974
179400;23,12;4980
179460;23,12;4978
179520;23,12;4978
179580;23,13;4984
179640;23,13;4981
179700;23,13;4987
179760;23,13;4984
179820;23,13;4983
179880;23,13;4986
179940;23,13;4980
180000;23,13;4973
180060;23,13;4977
180120;23,13;4976
180180;23,14;4993
180240;23,15;5001
180300;23,14;4991
180360;23,14;4986
180420;23,14;4989
180480;23,14;4992
180540;23,14;4988
180600;23,14;4984
180660;23,14;4987
180720;23,14;4988
180780;23,14;4989
180840;23,14;4992
180900;23,14;4987
180960;23,14;4987
181020;23,15;4990
181080;23,15;4991
181140;23,15;4991
181200;23,15;4990
181260;23,15;4989
181320;23,15;4986
181380;23,15;4984
181440;23,15;4984
181500;23,15;4982
181560;23,15;4991
181620;23,15;4990
181680;23,15;4988
181740;23,15;4978
181800;23,15;4985
181860;23,15;4975
181920;23,15;4985
181980;23,15;4983
182040;23,16;4988
182100;23,15;4980
182160;23,15;4982
182220;23,15;4974
182280;23,15;4974
182340;23,16;4981
182400;23,16;4987
182460;23,16;4987
182520;23,16;4986
182580;23,16;4975
182640;23,16;4972
182700;23,16;4978
182760;23,16;4983
182820;23,16;4978
182880;23,16;4972
182940;23,16;4975
183000;23,16;4976
183060;23,15;4966
183120;23,15;4962
183180;23,16;4972
183240;23,16;4975
183300;23,16;4977
183360;23,16;4972
183420;23,16;4976
183480;23,17;4993
183540;23,18;5004
183600;23,18;4999
183660;23,17;4988
183720;23,17;4988
183780;23,17;4984
183840;23,18;4992
183900;23,18;4993
183960;23,18;4989
184020;23,18;4993
184080;23,18;4990
184140;23,18;4993
184200;23,18;4998
184260;23,17;4969
184320;23,11;4857
184380;23,12;4871
184440;23,14;4906
184500;23,15;4925
184560;23,16;4941
184620;23,17;4959
184680;23,17;4965
184740;23,17;4972
184800;23,17;4972
184860;23,17;4966
184920;23,17;4970
184980;23,18;4975
185040;23,18;4975
185100;23,18;4980
185160;23,19;4987
185220;23,19;4989
185280;23,18;4986
185340;23,18;4985
185400;23,18;4983
185460;23,18;4981
185520;23,18;4980
185580;23,18;4976
185640;23,18;4978
185700;23,19;4986
185760;23,19;4988
185820;23,19;4988
185880;23,19;4988
185940;23,19;4991
186000;23,19;4981
186060;23,19;4983
186120;23,19;4989
186180;23,20;4992
186240;23,19;4988
186300;23,20;4988
186360;23,19;4986
186420;23,19;4977
186480;23,19;4977
186540;23,19;4980
186600;23,20;4986
186660;23,20;4984
186720;23,20;4985
186780;23,19;4969
186840;23,19;4972
186900;23,19;4970
186960;23,20;4976
187020;23,20;4982
187080;23,20;4984
187140;23,20;4979
187200;23,20;4984
187260;23,20;4987
187320;23,20;4982
187380;23,20;4983
187440;23,20;4982
187500;23,20;4976
187560;23,20;4974
187620;23,20;4974
187680;23,20;4979
187740;23,21;4984
187800;23,20;4980
187860;23,21;4982
187920;23,21;4985
187980;23,21;4991
188040;23,21;4988
188100;23,21;4982
188160;23,21;4976
188220;23,21;4983
188280;23,21;4984
188340;23,22;4988
188400;23,21;4989
188460;23,21;4985
188520;23,21;4986
188580;23,21;4980
188640;23,21;4977
188700;23,22;4985
188760;23,22;4988
188820;23,22;4982
188880;23,22;4979
188940;23,22;4985
189000;23,22;4986
189060;23,23;4994
189120;23,23;4999
189180;23,22;4985
189240;23,22;4985
189300;23,22;4983
189360;23,22;4982
189420;23,23;4988
189480;23,23;4987
189540;23,22;4978
189600;23,22;4974
189660;23,22;4976
189720;23,22;4979
189780;23,23;4990
189840;23,23;4992
189900;23,23;4981
189960;23,23;4981
190020;23,23;4981
190080;23,23;4980
190140;23,23;4980
190200;23,23;4979
190260;23,23;4982
190320;23,23;4981
190380;23,23;4979
190440;23,23;4975
190500;23,23;4977
190560;23,24;4991
190620;23,24;4996
190680;23,24;4991
190740;23,24;4984
190800;23,24;4979
190860;23,23;4978
190920;23,24;4989
190980;23,24;4988
191040;23,24;4994
191100;23,24;4986
191160;23,24;4976
191220;23,23;4972
191280;23,24;4982
191340;23,25;4995
191400;23,25;4989
191460;23,25;4992
191520;23,25;4986
191580;23,24;4974
191640;23,24;4971
191700;23,25;4982
191760;23,25;4987
191820;23,25;4987
191880;23,25;4985
191940;23,25;4984
192000;23,25;4980
192060;23,25;4979
192120;23,25;4981
192180;23,25;4982
192240;23,25;4982
192300;23,25;4981
192360;23,25;4982
192420;23,25;4976
192480;23,25;4982
192540;23,26;4994
192600;23,26;4992
192660;23,26;4989
192720;23,26;4983
192780;23,25;4981
192840;23,26;4983
192900;23,26;4986
192960;23,26;4987
193020;23,26;4981
193080;23,25;4973
193140;23,26;4984
193200;23,26;4979
193260;23,26;4983
193320;23,26;4981
193380;23,26;4989
193440;23,26;4985
193500;23,27;4988
193560;23,27;4991
193620;23,27;4989
193680;23,26;4983
193740;23,27;4984
193800;23,26;4978
193860;23,26;4971
193920;23,26;4977
193980;23,27;4981
194040;23,27;4980
194100;23,27;4979
194160;23,27;4976
194220;23,27;4980
194280;23,27;4982
194340;23,27;4980
194400;23,27;4982
194460;23,27;4986
194520;23,27;4985
194580;23,27;4984
194640;23,28;4992
194700;23,28;4994
194760;23,28;4991
194820;23,27;4983
194880;23,27;4981
194940;23,27;4981
195000;23,28;4983
195060;23,27;4980
195120;23,27;4977
195180;23,28;4981
195240;23,28;4981
195300;23,28;4978
195360;23,28;4981
195420;23,28;4975
195480;23,28;4976
195540;23,28;4980
195600;23,28;4987
195660;23,28;4982
195720;23,28;4980
195780;23,28;4971
195840;23,28;4983
195900;23,28;4984
195960;23,28;4983
196020;23,28;4977
196080;23,29;4986
196140;23,29;4988
196200;23,29;4989
196260;23,29;4989
196320;23,29;4990
196380;23,29;4988
196440;23,29;4985
196500;23,29;4989
196560;23,29;4991
196620;23,29;4987
196680;23,29;4986
196740;23,29;4982
196800;23,29;4975
196860;23,29;4981
196920;23,29;4983
196980;23,29;4982
197040;23,30;4987
197100;23,30;4985
197160;23,30;4981
197220;23,30;4981
197280;23,30;4987
197340;23,30;4983
197400;23,30;4986
197460;23,30;4985
197520;23,30;4979
197580;23,30;4982
197640;23,30;4978
197700;23,30;4986
197760;23,30;4985
197820;23,30;4978
197880;23,30;4987
197940;23,30;4988
198000;23,30;4974
198060;23,30;4974
198120;23,30;4974
198180;23,30;4980
198240;23,30;4983
198300;23,30;4984
198360;23,31;4985
198420;23,30;4972
198480;23,30;4974
198540;23,31;4982
198600;23,30;4974
198660;23,31;4981
198720;23,31;4981
198780;23,31;4977
198840;23,31;4980
198900;23,31;4987
198960;23,31;4982
199020;23,30;4975
199080;23,31;4982
199140;23,31;4986
199200;23,31;4987
199260;23,32;4987
199320;23,31;4974
199380;23,30;4966
199440;23,31;4978
199500;23,31;4981
199560;23,32;4984
199620;23,32;4985
199680;23,32;4986
199740;23,32;4983
199800;23,32;4986
199860;23,32;4986
199920;23,32;4984
199980;23,32;4981
200040;23,32;4984
200100;23,31;4972
200160;23,32;4976
200220;23,32;4976
200280;23,32;4980
200340;23,32;4983
200400;23,32;4981
200460;23,32;4974
200520;23,32;4977
200580;23,32;4978
200640;23,33;4987
200700;23,33;4989
200760;23,32;4979
200820;23,32;4976
200880;23,32;4977
200940;23,33;4982
201000;23,33;4988
201060;23,33;4982
201120;23,33;4976
201180;23,32;4968
201240;23,32;4969
201300;23,33;4977
201360;23,33;4982
201420;23,33;4986
201480;23,34;4991
201540;23,33;4984
201600;23,33;4970
201660;23,33;4979
201720;23,34;4987
201780;23,33;4981
201840;23,34;4983
201900;23,33;4981
201960;23,33;4980
202020;23,34;4985
202080;23,34;4983
202140;23,34;4981
202200;23,34;4989
202260;23,34;4981
202320;23,34;4978
202380;23,34;4985
202440;23,34;4982
202500;23,35;4986
202560;23,34;4989
202620;23,35;4993
202680;23,34;4981
202740;23,35;4990
202800;23,34;4980
202860;23,34;4980
202920;23,34;4979
202980;23,35;4984
203040;23,35;4983
203100;23,35;4984
203160;23,35;4984
203220;23,35;4979
203280;23,35;4981
203340;23,35;4982
203400;23,35;4978
203460;23,35;4983
203520;23,35;4981
203580;23,35;4979
203640;23,35;4982
203700;23,35;4980
203760;23,35;4978
203820;23,35;4980
203880;23,36;4984
203940;23,35;4984
204000;23,36;4988
204060;23,36;4990
204120;23,36;4983
204180;23,36;4981
204240;23,36;4979
204300;23,34;4954
204360;23,32;4917
204420;23,33;4930
204480;23,34;4945
204540;23,34;4941
204600;23,35;4955
204660;23,35;4957
204720;23,35;4966
204780;23,35;4969
204840;23,36;4970
204900;23,35;4974
204960;23,36;4970
205020;23,36;4978
205080;23,36;4984
205140;23,36;4984
205200;23,36;4977
205260;23,36;4978
205320;23,36;4980
205380;23,36;4979
205440;23,36;4980
205500;23,36;4982
205560;23,36;4981
205620;23,36;4981
205680;23,37;4986
205740;23,37;4986
205800;23,37;4984
205860;23,37;4983
205920;23,37;4983
205980;23,37;4978
206040;23,36;4970
206100;23,37;4975
206160;23,37;4985
206220;23,37;4982
206280;23,37;4976
206340;23,37;4976
206400;23,37;4980
206460;23,37;4982
206520;23,37;4983
206580;23,37;4975
206640;23,37;4968
206700;23,37;4978
206760;23,37;4972
206820;23,37;4975
206880;23,38;4986
206940;23,38;4985
207000;23,38;4985
207060;23,38;4975
207120;23,38;4981
207180;23,38;4975
207240;23,38;4985
207300;23,39;4991
207360;23,39;4995
207420;23,38;4982
207480;23,38;4982
207540;23,38;4973
207600;23,38;4981
207660;23,39;4986
207720;23,39;4987
207780;23,39;4986
207840;23,38;4979
207900;23,38;4974
207960;23,39;4985
208020;23,39;4991
208080;23,39;4988
208140;23,39;4985
208200;23,39;4985
208260;23,39;4975
208320;23,38;4971
208380;23,39;4984
208440;23,39;4987
208500;23,39;4983
208560;23,39;4981
208620;23,39;4975
208680;23,39;4975
208740;23,39;4974
208800;23,39;4978
208860;23,39;4975
208920;23,39;4972
208980;23,39;4981
209040;23,39;4983
209100;23,40;4985
209160;23,40;4983
209220;23,39;4977
209280;23,39;4962
209340;23,39;4972
209400;23,40;4974
209460;23,40;4979
209520;23,40;4975
209580;23,40;4977
209640;23,40;4986
209700;23,40;4989
209760;23,40;4983
209820;23,40;4973
209880;23,40;4984
209940;23,41;4992
210000;23,41;4992
210060;23,41;4993
210120;23,40;4983
210180;23,40;4976
210240;23,40;4977
210300;23,40;4982
210360;23,40;4981
210420;23,40;4983
210480;23,41;4995
210540;23,42;5013
210600;23,43;5023
210660;23,42;5021
210720;23,43;5022
210780;23,43;5017
210840;23,42;5009
210900;23,42;5004
210960;23,42;4992
211020;23,41;4978
211080;23,41;4976
211140;23,41;4975
211200;23,41;4976
211260;23,41;4976
211320;23,41;4978
211380;23,41;4967
211440;23,41;4974
211500;23,42;4992
211560;23,42;4987
211620;23,43;4997
211680;23,43;4989
211740;23,43;4997
211800;23,43;5000
211860;23,43;5002
211920;23,43;4994
211980;23,43;4988
212040;23,42;4980
212100;23,42;4985
212160;23,43;4987
212220;23,43;4991
212280;23,43;4993
212340;23,43;4983
212400;23,42;4976
212460;23,43;4983
212520;23,43;4994
212580;23,44;5000
212640;23,44;4993
212700;23,43;4982
212760;23,43;4978
212820;23,43;4979
212880;23,43;4983
212940;23,43;4985
213000;23,43;4982
213060;23,43;4976
213120;23,43;4977
213180;23,43;4979
213240;23,43;4982
213300;23,44;4989
213360;23,44;4991
213420;23,43;4983
213480;23,43;4977
213540;23,44;4983
213600;23,44;4983
213660;23,44;4982
213720;23,44;4986
213780;23,43;4974
213840;23,43;4968
213900;23,42;4958
213960;23,42;4952
214020;23,43;4965
214080;23,43;4971
214140;23,43;4970
214200;23,44;4975
214260;23,43;4965
214320;23,44;4980
214380;23,44;4985
214440;23,45;4988
214500;23,44;4982
214560;23,44;4982
214620;23,44;4983
214680;23,44;4981
214740;23,44;4981
214800;23,44;4982
214860;23,44;4981
214920;23,44;4977
214980;23,44;4985
215040;23,45;4992
215100;23,45;4982
215160;23,45;4981
215220;23,45;4983
215280;23,45;4977
215340;23,44;4973
215400;23,45;4977
215460;23,45;4989
215520;23,46;4996
215580;23,46;4996
215640;23,45;4992
215700;23,45;4989
215760;23,45;4985
215820;23,45;4988
215880;23,45;4977
215940;23,44;4954
216000;23,44;4962
216060;23,45;4965
216120;23,44;4962
216180;23,45;4975
216240;23,45;4975
216300;23,45;4978
216360;23,45;4971
216420;23,45;4974
216480;23,45;4965
216540;23,45;4975
216600;23,46;4983
216660;23,46;4987
216720;23,46;4977
216780;23,45;4975
216840;23,46;4983
216900;23,46;4982
216960;23,46;4985
217020;23,46;4990
217080;23,46;4978
217140;23,44;4948
217200;23,43;4935
217260;23,44;4940
217320;23,44;4942
217380;23,44;4947
217440;23,45;4955
217500;23,45;4959
217560;23,45;4963
217620;23,46;4972
217680;23,46;4971
217740;23,46;4970
217800;23,46;4977
217860;23,46;4975
217920;23,47;4983
217980;23,47;4984
218040;23,46;4973
218100;23,48;5008
218160;23,54;5106
218220;23,52;5082
218280;23,50;5045
218340;23,49;5026
218400;23,48;5009
218460;23,48;5007
218520;23,48;5008
218580;23,48;4994
218640;23,48;4987
218700;23,48;4994
218760;23,47;4980
218820;23,48;4986
218880;23,48;4994
218940;23,48;4993
219000;23,48;4990
219060;23,48;4977
219120;23,48;4977
219180;23,48;4980
219240;23,48;4984
219300;23,48;4985
219360;23,49;4984
219420;23,48;4977
219480;23,48;4974
219540;23,48;4982
219600;23,49;4986
219660;23,48;4982
219720;23,48;4978
219780;23,48;4981
219840;23,48;4983
219900;23,48;4981
219960;23,48;4981
220020;23,49;4981
220080;23,48;4978
220140;23,48;4978
220200;23,49;4979
220260;23,49;4981
220320;23,49;4978
220380;23,49;4983
220440;23,49;4984
220500;23,48;4977
220560;23,49;4983
220620;23,49;4984
220680;23,49;4984
220740;23,49;4989
220800;23,49;4987
220860;23,49;4984
220920;23,49;4986
220980;23,49;4983
221040;23,50;4987
221100;23,49;4977
221160;23,49;4984
221220;23,49;4983
221280;23,49;4981
221340;23,49;4982
221400;23,50;4985
221460;23,50;4983
221520;23,49;4981
221580;23,50;4979
221640;23,50;4980
221700;23,50;4987
221760;23,50;4989
221820;23,50;4984
221880;23,50;4978
221940;23,49;4969
222000;23,49;4968
222060;23,50;4975
222120;23,50;4977
222180;23,50;4974
222240;23,50;4972
222300;23,50;4977
222360;23,51;4985
222420;23,50;4980
222480;23,50;4979
222540;23,51;4990
222600;23,51;4987
222660;23,50;4980
222720;23,50;4983
222780;23,50;4974
222840;23,50;4975
222900;23,51;4986
222960;23,51;4984
223020;23,51;4979
223080;23,50;4970
223140;23,51;4986
223200;23,51;4983
223260;23,51;4980
223320;23,50;4971
223380;23,51;4981
223440;23,51;4979
223500;23,51;4980
223560;23,51;4980
223620;23,51;4977
223680;23,51;4976
223740;23,51;4981
223800;23,51;4982
223860;23,51;4982
223920;23,51;4978
223980;23,51;4981
224040;23,52;4987
224100;23,52;4981
224160;23,51;4972
224220;23,51;4974
224280;23,52;4980
224340;23,52;4988
224400;23,52;4989
224460;23,52;4982
224520;23,52;4980
224580;23,52;4983
224640;23,52;4985
224700;23,52;4989
224760;23,52;4986
224820;23,52;4975
224880;23,52;4972
224940;23,52;4973
225000;23,52;4980
225060;23,52;4982
225120;23,52;4984
225180;23,52;4976
225240;23,52;4978
225300;23,53;4992
225360;23,53;4987
225420;23,52;4983
225480;23,52;4975
225540;23,52;4974
225600;23,53;4987
225660;23,53;4984
225720;23,52;4972
225780;23,53;4978
225840;23,53;4985
225900;23,52;4975
225960;23,52;4977
226020;23,53;4988
226080;23,54;4993
226140;23,53;4986
226200;23,53;4979
226260;23,53;4974
226320;23,54;4986
226380;23,54;4990
226440;23,53;4989
226500;23,54;4989
226560;23,53;4983
226620;23,53;4978
226680;23,54;4984
226740;23,54;4986
226800;23,53;4984
226860;23,54;4984
226920;23,54;4985
226980;23,54;4990
227040;23,54;4990
227100;23,54;4990
227160;23,54;4988
227220;23,54;4990
227280;23,54;4980
227340;23,54;4976
227400;23,54;4980
227460;23,54;4977
227520;23,54;4970
227580;23,53;4967
227640;23,53;4960
227700;23,53;4962
227760;23,54;4973
227820;23,54;4980
227880;23,54;4981
227940;23,54;4976
228000;23,54;4973
228060;23,54;4976
228120;23,54;4981
228180;23,54;4980
228240;23,54;4982
228300;23,54;4982
228360;23,54;4982
228420;23,55;4983
228480;23,55;4987
228540;23,54;4983
228600;23,54;4982
228660;23,55;4981
228720;23,55;4983
228780;23,55;4985
228840;23,55;4989
228900;23,55;4989
228960;23,55;4979
229020;23,55;4976
229080;23,55;4979
229140;23,55;4980
229200;23,55;4980
229260;23,55;4983
229320;23,55;4979
229380;23,55;4976
229440;23,55;4976
229500;23,55;4976
229560;23,56;4989
229620;23,56;4994
229680;23,56;4995
229740;23,56;4997
229800;23,56;4992
229860;23,56;4992
